Nation,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Jamaica,0.546864268620534,0.5383678797360293,0.589716643965443,0.5906485473559774,0.58375603246873,0.5697170867459588,0.5926979770808727,0.5690849007614531,0.5318329717065755,0.5405831971144532,0.5268676942917426,0.5500601112499787,0.558635367112235,0.5475033701929677
Gambia,0.5376522536092484,0.5262822137831311,0.5195450224398652,0.5244688267820325,0.49738981192143417,0.5566370515436334,0.571554434832021,0.5512095312897302,0.534526034106436,0.5251423282743005,0.5256624947936743,0.5456532141884051,0.5363563063109142,0.5386509275875794
Bosnia and Herzegovina,0.5290445102739105,0.5172396317304672,0.5063761475772836,0.510473331898915,0.4869883819418733,0.5212486172949298,0.5477198586074132,0.5204324451541383,0.4962479545648515,0.49407560769702324,0.4914457286559527,0.513696314616321,0.5130181345802838,0.512923168457096
United Republic of Tanzania,0.5387189434556601,0.5157046609614879,0.5098850029378509,0.5115597323258637,0.5056891578666128,0.5412048070293765,0.5030437480279973,0.4782182687136225,0.44114523599875416,0.45610560086249624,0.45896494778077873,0.488315346790442,0.4834551871572165,0.46920037709451956
Venezuela (Bolivarian Republic of),0.5562599496520739,0.54138613676622,0.5227444429626613,0.5086283984133791,0.48259237954697376,0.5177434728351278,0.5444346195637935,0.5159934476060372,0.48887954567991276,0.49515518677251347,0.49765715040495345,0.5238752340472789,0.5174831706592811,0.5196721501433611
Congo,0.5372156445318776,0.5250328447241506,0.5140593049494772,0.4791903585368948,0.4430916497949739,0.49159424797458634,0.5293111439097302,0.5009666287228086,0.47145793029923405,0.4818875148636655,0.4801807446255258,0.49198716740586124,0.48723842261319034,0.48970856711815625
Costa Rica,0.5463882471620802,0.5159984566448893,0.5083600115516793,0.5140316080697513,0.49025598172174956,0.5214229916538142,0.547875769431661,0.5226622624359656,0.501519863915926,0.5101012920338674,0.5196873003395565,0.5485182581407158,0.5430897347242098,0.5437505890971096
Zimbabwe,0.5411907867211709,0.529073322196921,0.5180810334675908,0.5284450759352242,0.49823246935056414,0.5234153330568193,0.5741323075569572,0.546057758534476,0.5173346448818774,0.5389134025328493,0.5399337918805164,0.5648838520832956,0.5572230483012478,0.5606989689395013
Guatemala,0.5307303672138222,0.5085652358584992,0.5008714612588243,0.5062441427772872,0.4887923879637192,0.519105571855022,0.5426626699444863,0.5123446414451353,0.4815473099348202,0.48590557328619116,0.48915198351667466,0.5114006608387542,0.5085104481535758,0.5108506271372352
Rwanda,0.5519379575364312,0.5413879650901977,0.5277113008425922,0.5261547378981926,0.5078004120578932,0.5656787109376878,0.565056036884761,0.5024500458476723,0.4801895266478756,0.41461493933943105,0.42126765496789853,0.47901005289003923,0.5009125307550413,0.5046069070119406
Canada,0.5483032372959884,0.5592507544224965,0.5437159822224047,0.545788309439751,0.5290530393813305,0.5632433774887616,0.5877830493955642,0.5546653783367198,0.5455827967509855,0.5465692217522135,0.5556110108319995,0.579677797636041,0.5762627213611484,0.5795927999019191
Myanmar,0.5428222046090755,0.5118480015329926,0.498871634213178,0.5034326778359884,0.4779805762263699,0.5063861489947393,0.5345881494420912,0.5041630214179266,0.47782781624416487,0.4856906007774825,0.48705609049347615,0.48811594206386955,0.4913107035734879,0.49028888622813316
United Arab Emirates,0.5377596995532192,0.4759054253881013,0.46461778575977186,0.4736182539238983,0.4453108125851751,0.5224391665008077,0.540364246011071,0.5349197295764331,0.5268339148240415,0.5228719691546272,0.5263701127666145,0.548656337007931,0.5413116200205014,0.5433471126107221
Brazil,0.5314413145887915,0.4971622530164836,0.48375507546583024,0.4919321454700995,0.46862672058995336,0.5024642725229586,0.5305029800695871,0.48243112563833807,0.46567056595535083,0.4798721152874127,0.4873573621273208,0.5195986556846393,0.5132605092078354,0.5157025373393388
Sri Lanka,0.5480351110271995,0.5361197367614874,0.5251772536464873,0.5169635876546447,0.4277969502686725,0.4560838764063994,0.49507593560676827,0.47225694146592456,0.43414685636617917,0.42838334117840493,0.4333258831527512,0.4360057802130685,0.43079738254925665,0.4314454286171123
Dominican Republic,0.5458932863618976,0.5170507297927318,0.5078002218574377,0.5134666262384213,0.4919322581612116,0.5259124415592227,0.5362316603741434,0.5065534588939564,0.4810728831400291,0.4705670148613356,0.4635176869563428,0.49173705361795433,0.4861337057595109,0.4882974551011436
Mali,0.5462128680634316,0.534232091589823,0.49459314653410347,0.4954493197898082,0.4690582984636019,0.5095306562516798,0.5167172867160652,0.4828765108215466,0.45793261490012976,0.4209979781330133,0.4233117478520409,0.4533268146672821,0.4463476168336941,0.44959932123570717
Singapore,0.5539060507632109,0.5438939591426907,0.5456275310282237,0.5521859734197155,0.533552431249895,0.5652928219668854,0.5852887105364333,0.5643078928193124,0.5486176040446376,0.5520267766180508,0.6160608714533551,0.6327393963975914,0.6186002178775639,0.6221423560792616
