Nation,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Jamaica,0.546864268620534,0.5383678797360293,0.5897166439654431,0.5906485473559773,0.5837560324687299,0.5697170867459587,0.5926979770808727,0.569084900761453,0.5318329717065755,0.5405831971144531,0.5268676942917426,0.5500601112499786,0.5586353671122352,0.5468215484523297
Gambia,0.5376522536092485,0.5262822137831311,0.5195450224398651,0.5244688267820325,0.49738981192143417,0.5566370515436334,0.571554434832021,0.5512095312897302,0.534526034106436,0.5251423282743005,0.5256624947936743,0.5456532141884051,0.5363563063109144,0.5378063735594649
Bosnia and Herzegovina,0.5290445102739105,0.5172396317304672,0.5063761475772836,0.5104733318989149,0.48698838194187327,0.5212486172949297,0.5477198586074133,0.5204324451541383,0.4962479545648515,0.49407560769702324,0.49144572865595265,0.513696314616321,0.5130181345802838,0.5124696806376633
United Republic of Tanzania,0.53871894345566,0.5157046609614879,0.5098850029378509,0.5115597323258638,0.5056891578666128,0.5412048070293766,0.5030437480279973,0.47821826871362244,0.44114523599875427,0.45610560086249624,0.4589649477807787,0.4883153467904419,0.4834551871572165,0.46857600943780914
Venezuela (Bolivarian Republic of),0.5562599496520738,0.54138613676622,0.5227444429626612,0.508628398413379,0.4825923795469738,0.5177434728351278,0.5444346195637935,0.5159934476060372,0.48887954567991276,0.49515518677251347,0.4976571504049534,0.523875234047279,0.5174831706592811,0.5192843704892404
Congo,0.5372156445318776,0.5250328447241506,0.5140593049494772,0.4791903585368948,0.44309164979497384,0.49159424797458634,0.5293111439097302,0.5009666287228085,0.471457930299234,0.48188751486366554,0.4801807446255258,0.49198716740586124,0.48723842261319034,0.48923341663000525
Costa Rica,0.5463882471620802,0.5159984566448892,0.5083600115516794,0.5140316080697515,0.49025598172174956,0.5214229916538142,0.547875769431661,0.5226622624359657,0.5015198639159258,0.5101012920338674,0.5196873003395566,0.5485182581407158,0.5430897347242098,0.5432979407556663
Zimbabwe,0.5411907867211709,0.529073322196921,0.5180810334675907,0.5284450759352242,0.49823246935056414,0.5234153330568193,0.5741323075569572,0.546057758534476,0.5173346448818775,0.5389134025328493,0.5399337918805164,0.5648838520832956,0.5572230483012478,0.5601484910528814
Guatemala,0.5307303672138223,0.5085652358584991,0.5008714612588243,0.5062441427772872,0.4887923879637192,0.519105571855022,0.5426626699444863,0.5123446414451354,0.4815473099348202,0.48590557328619116,0.4891519835166747,0.5114006608387542,0.5085104481535759,0.5102879597706323
Rwanda,0.5519379575364312,0.5413879650901977,0.5277113008425923,0.5261547378981926,0.5078004120578932,0.565678710937688,0.565056036884761,0.5024500458476723,0.4801895266478756,0.41461493933943105,0.4212676549678985,0.47901005289003923,0.5009125307550413,0.5039303338104915
Canada,0.5483032372959884,0.5592507544224965,0.5437159822224048,0.545788309439751,0.5290530393813305,0.5632433774887616,0.5877830493955642,0.5546653783367198,0.5455827967509855,0.5465692217522135,0.5556110108319996,0.5796777976360411,0.5762627213611485,0.5790226564575133
Myanmar,0.5428222046090755,0.5118480015329926,0.498871634213178,0.5034326778359886,0.47798057622636986,0.5063861489947393,0.5345881494420912,0.5041630214179265,0.4778278162441649,0.4856906007774826,0.4870560904934761,0.48811594206386955,0.49131070357348783,0.48970299043425186
United Arab Emirates,0.5377596995532192,0.4759054253881014,0.4646177857597719,0.4736182539238982,0.4453108125851751,0.5224391665008077,0.540364246011071,0.5349197295764331,0.5268339148240415,0.5228719691546272,0.5263701127666145,0.548656337007931,0.5413116200205015,0.5428843052799575
Brazil,0.5314413145887914,0.4971622530164836,0.4837550754658303,0.4919321454700994,0.46862672058995336,0.5024642725229586,0.530502980069587,0.482431125638338,0.4656705659553509,0.4798721152874127,0.4873573621273208,0.5195986556846393,0.5132605092078354,0.515248041464774
Sri Lanka,0.5480351110271995,0.5361197367614873,0.5251772536464872,0.5169635876546448,0.42779695026867254,0.4560838764063994,0.4950759356067683,0.47225694146592456,0.43414685636617917,0.42838334117840493,0.4333258831527512,0.4360057802130685,0.43079738254925665,0.4308044560801861
Dominican Republic,0.5458932863618976,0.5170507297927319,0.5078002218574377,0.5134666262384214,0.4919322581612116,0.5259124415592226,0.5362316603741433,0.5065534588939565,0.48107288314002905,0.4705670148613355,0.4635176869563428,0.49173705361795433,0.4861337057595109,0.4876675576354717
Mali,0.5462128680634316,0.5342320915898229,0.4945931465341036,0.4954493197898082,0.4690582984636019,0.5095306562516798,0.5167172867160651,0.48287651082154653,0.4579326149001298,0.4209979781330133,0.42331174785204095,0.45332681466728214,0.4463476168336941,0.4491076922900474
Singapore,0.5539060507632109,0.5438939591426908,0.5456275310282236,0.5521859734197155,0.533552431249895,0.5652928219668854,0.5852887105364332,0.5643078928193126,0.5486176040446376,0.5520267766180508,0.6160608714533551,0.6327393963975915,0.6186002178775638,0.6212069727038455
