Nation,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Gambia,0.49856895632450027,0.6031043560840983,0.5547680471435944,0.5628102525836093,0.5394604009795179,0.6309683947813448,0.7365975668342918,0.7262885610759997,0.6054960934557772,0.525843491881113,0.5441319289891845,0.5842309135976743,0.5292608552371578,0.5239034567124412
Bosnia and Herzegovina,0.47197469021449073,0.5698619709546646,0.5020106821488561,0.5056116483735461,0.5055125797596393,0.5013181779481053,0.6733377753790472,0.6474063963283697,0.4771964152598951,0.42283662754533047,0.43132095827023287,0.48519172162864943,0.4435980610958918,0.4315548804037833
United Republic of Tanzania,0.5018645742962693,0.5642191037771652,0.5160679167192285,0.5100516905838187,0.5665475142843702,0.5744303226689778,0.5547620804872107,0.5392107859318598,0.29250425869367513,0.29694077274778363,0.3242334443453446,0.406532321670378,0.33508721849259004,0.27156880578948706
Venezuela (Bolivarian Republic of),0.5560588234102786,0.6586294728975227,0.567585618732221,0.4980715348502762,0.4911650618051409,0.48847661688746624,0.66461836141416,0.6360291745094816,0.4524991342030883,0.4264161510129638,0.4517997058593306,0.5167377091637013,0.4599869826825158,0.456393437974045
Congo,0.4972200199613568,0.5985114193337826,0.5327910747052909,0.37776033430486244,0.362243969771577,0.39267546758076805,0.6244788637810214,0.5975151970147485,0.39410572278428246,0.3824249844214705,0.3941808679855187,0.4179118406999398,0.34897358987564403,0.3468620632921671
Costa Rica,0.5255594610628961,0.565299156930137,0.5099584709227097,0.5201540730656012,0.5161772569591526,0.5019570215115322,0.6737515811935323,0.6531214537385249,0.49486669238249453,0.4759724417445532,0.5244320110048131,0.593110111573452,0.5539759142696546,0.5439194238253451
Zimbabwe,0.509501518733885,0.6133650427208176,0.548902990229885,0.5790609034861619,0.5422106366499903,0.5092562281701294,0.7434395467143144,0.7130844849840674,0.5478743493226936,0.5715037724498269,0.5911836834216504,0.6438295249668011,0.6058522628310439,0.6053372392745845
Guatemala,0.4771832711789531,0.537973113694456,0.47995771647677055,0.48832724959252904,0.5114004311444538,0.4934668470863087,0.6599153970178039,0.6266772258731362,0.4279230975309836,0.39574752349645337,0.4237585949918822,0.478077148618899,0.4270525913443921,0.42360282381158965
Rwanda,0.5427057058774991,0.6586361941912254,0.5874839271893149,0.5697004528567633,0.5734381514348527,0.6640937117347048,0.7193500481428357,0.6013172188668965,0.42337210749018267,0.1593716034472365,0.19994735083841642,0.37769382978691507,0.39916442420237097,0.40043019793124934
Canada,0.5314759661485116,0.7243034692031535,0.6516021473098854,0.6499414802169473,0.6428017287743619,0.6551715450320034,0.779670234173658,0.7351459524126019,0.6425559226366756,0.5968879107513483,0.6428706920937127,0.6896781658924545,0.6757374111910871,0.674130838719919
Myanmar,0.5145419061800867,0.5500412331989999,0.4719459761819866,0.47683698992176965,0.476113220381726,0.44686755647514753,0.638484662178254,0.6057076026916081,0.4154561752277301,0.3950347464917034,0.41684854026846274,0.405914336720055,0.3639209032133686,0.3485735918025315
United Arab Emirates,0.498900918595572,0.4179089559585121,0.33471764011011246,0.35498753426902285,0.3694867952107326,0.5056799126778181,0.6538151073657694,0.684537538357558,0.5797138065596071,0.5183157396920149,0.5464649101395438,0.5935380385507282,0.5474493415980081,0.5424117824212218
Brazil,0.47937979620805415,0.4960534114400625,0.4113857676888302,0.42983512221396775,0.4455844354468082,0.4324992424834598,0.6276421382697667,0.5500084057107285,0.3747077542389728,0.3757425928823614,0.41784181781337454,0.5034839557927694,0.44448769752777045,0.4416816032419734
Sri Lanka,0.5306475700096557,0.6392691069994437,0.5773319852630776,0.5321368676169105,0.3123256675620802,0.26257851722436804,0.5336145615478533,0.5239318087084887,0.26904723405960107,0.20502302316564236,0.23970272752155122,0.24441718298531726,0.14180666815100587,0.13389696407325655
Dominican Republic,0.5240302426927296,0.5691675287113633,0.5077158321606603,0.5178450320187494,0.5216482290268176,0.5184047159646847,0.6428467350691778,0.611834332232292,0.4263329235769044,0.34488998921485975,0.33924359824937983,0.41713670081508547,0.34491872501676035,0.3411547340329148
Mali,0.5250176142352325,0.6323297364282148,0.4548054278461683,0.4442095665284376,0.4469930041268707,0.45838787536891046,0.591053273488131,0.5511499350693957,0.3487718493511159,0.18053562716274477,0.20668662308792327,0.29809764884351014,0.1988838262819456,0.2006096092885811
Singapore,0.5487862769358173,0.6678487419944824,0.6592602258554111,0.6760882833786129,0.6574866856555169,0.6626799563708339,0.7730499630784066,0.7598598714836365,0.6527279271840578,0.6149833390174901,0.8421708664314186,0.8541239643365314,0.8311372552920828,0.8278865620862801
